location_id,species_id,method,time_of_day,rate,min_level,max_level,condition_note
220,195,SURF,ANY,4,40,40,
220,195,SURF,ANY,1,40,40,
220,129,OLD_ROD,ANY,60,10,10,
220,339,OLD_ROD,ANY,30,10,10,
220,318,OLD_ROD,ANY,5,10,10,
220,318,OLD_ROD,ANY,4,10,10,
220,318,OLD_ROD,ANY,1,10,10,
220,129,GOOD_ROD,ANY,60,25,25,
220,339,GOOD_ROD,ANY,30,25,25,
220,318,GOOD_ROD,ANY,5,25,25,
220,318,GOOD_ROD,ANY,4,25,25,
220,318,GOOD_ROD,ANY,1,25,25,
220,130,SUPER_ROD,ANY,60,50,50,
220,340,SUPER_ROD,ANY,30,50,50,
220,319,SUPER_ROD,ANY,5,50,50,
220,319,SUPER_ROD,ANY,4,50,50,
220,319,SUPER_ROD,ANY,1,50,50,
221,47,WALK,ANY,20,36,36,
221,102,WALK,ANY,20,36,36,
221,453,WALK,MORNING,10,36,36,
221,454,WALK,MORNING,10,36,36,
221,47,WALK,ANY,10,36,36,
221,453,WALK,ANY,10,36,36,
221,115,WALK,ANY,5,36,36,
221,193,WALK,ANY,5,36,36,
221,115,WALK,ANY,4,36,36,
221,193,WALK,ANY,4,36,36,
221,115,WALK,ANY,1,36,36,
221,193,WALK,ANY,1,36,36,
221,47,SWARM,ANY,20,36,36,Swarm
221,453,WALK,DAY,10,36,36,
221,454,WALK,DAY,10,36,36,
221,453,WALK,NIGHT,10,36,36,
221,454,WALK,NIGHT,10,36,36,
221,193,RADAR,ANY,20,36,36,PokeRadar
221,215,WALK,ANY,10,36,36,Incense Burner (Hisuian form)
221,215,WALK,ANY,10,36,36,Incense Burner (Hisuian form)
221,211,SURF,ANY,30,40,40,Surfing + Incense Burner (Hisuian form)
221,194,SURF,ANY,60,40,40,
221,194,SURF,ANY,30,40,40,
221,195,SURF,ANY,5,40,40,
221,195,SURF,ANY,4,40,40,
221,195,SURF,ANY,1,40,40,
221,129,OLD_ROD,ANY,60,10,10,
221,339,OLD_ROD,ANY,30,10,10,
221,318,OLD_ROD,ANY,5,10,10,
221,318,OLD_ROD,ANY,4,10,10,
221,318,OLD_ROD,ANY,1,10,10,
221,129,GOOD_ROD,ANY,60,25,25,
221,339,GOOD_ROD,ANY,30,25,25,
221,318,GOOD_ROD,ANY,5,25,25,
221,318,GOOD_ROD,ANY,4,25,25,
221,318,GOOD_ROD,ANY,1,25,25,
221,130,SUPER_ROD,ANY,60,50,50,
221,340,SUPER_ROD,ANY,30,50,50,
221,319,SUPER_ROD,ANY,5,50,50,
221,319,SUPER_ROD,ANY,4,50,50,
221,319,SUPER_ROD,ANY,1,50,50,
222,47,WALK,ANY,20,36,36,
222,102,WALK,ANY,20,36,36,
222,453,WALK,MORNING,10,36,36,
222,454,WALK,MORNING,10,36,36,
222,47,WALK,ANY,10,36,36,
222,453,WALK,ANY,10,36,36,
222,115,WALK,ANY,5,36,36,
222,193,WALK,ANY,5,36,36,
222,115,WALK,ANY,4,36,36,
222,193,WALK,ANY,4,36,36,
222,115,WALK,ANY,1,36,36,
222,193,WALK,ANY,1,36,36,
222,47,SWARM,ANY,20,36,36,Swarm
222,453,WALK,DAY,10,36,36,
222,454,WALK,DAY,10,36,36,
222,453,WALK,NIGHT,10,36,36,
222,454,WALK,NIGHT,10,36,36,
222,193,RADAR,ANY,20,36,36,PokeRadar
222,215,WALK,ANY,10,36,36,Incense Burner (Hisuian form)
222,215,WALK,ANY,10,36,36,Incense Burner (Hisuian form)
222,211,SURF,ANY,30,40,40,Surfing + Incense Burner (Hisuian form)
222,194,SURF,ANY,60,40,40,
222,194,SURF,ANY,30,40,40,
222,195,SURF,ANY,5,40,40,
222,195,SURF,ANY,4,40,40,
222,195,SURF,ANY,1,40,40,
222,129,OLD_ROD,ANY,60,10,10,
222,339,OLD_ROD,ANY,30,10,10,
222,318,OLD_ROD,ANY,5,10,10,
222,318,OLD_ROD,ANY,4,10,10,
222,318,OLD_ROD,ANY,1,10,10,
222,129,GOOD_ROD,ANY,60,25,25,
222,339,GOOD_ROD,ANY,30,25,25,
222,318,GOOD_ROD,ANY,5,25,25,
222,318,GOOD_ROD,ANY,4,25,25,
222,318,GOOD_ROD,ANY,1,25,25,
222,130,SUPER_ROD,ANY,60,50,50,
222,340,SUPER_ROD,ANY,30,50,50,
222,319,SUPER_ROD,ANY,5,50,50,
222,319,SUPER_ROD,ANY,4,50,50,
222,319,SUPER_ROD,ANY,1,50,50,
223,451,WALK,ANY,20,36,36,
223,316,WALK,ANY,20,36,36,
223,285,WALK,MORNING,10,36,36,
223,285,WALK,MORNING,10,36,36,
223,451,WALK,ANY,10,36,36,
223,452,WALK,ANY,10,36,36,
223,317,WALK,ANY,5,36,36,
223,286,WALK,ANY,5,36,36,
223,317,WALK,ANY,4,36,36,
223,286,WALK,ANY,4,36,36,
223,317,WALK,ANY,1,36,36,
223,286,WALK,ANY,1,36,36,
223,451,SWARM,ANY,20,36,36,Swarm
223,285,WALK,DAY,10,36,36,
223,285,WALK,DAY,10,36,36,
223,285,WALK,NIGHT,10,36,36,
223,285,WALK,NIGHT,10,36,36,
223,286,RADAR,ANY,20,36,36,PokeRadar
223,215,WALK,ANY,10,36,36,Incense Burner (Hisuian form)
223,215,WALK,ANY,10,36,36,Incense Burner (Hisuian form)
223,211,SURF,ANY,30,40,40,Surfing + Incense Burner (Hisuian form)
223,194,SURF,ANY,60,40,40,
223,194,SURF,ANY,30,40,40,
223,195,SURF,ANY,5,40,40,
223,195,SURF,ANY,4,40,40,
223,195,SURF,ANY,1,40,40,
223,129,OLD_ROD,ANY,60,10,10,
223,339,OLD_ROD,ANY,30,10,10,
223,318,OLD_ROD,ANY,5,10,10,
223,318,OLD_ROD,ANY,4,10,10,
223,318,OLD_ROD,ANY,1,10,10,
223,129,GOOD_ROD,ANY,60,25,25,
223,339,GOOD_ROD,ANY,30,25,25,
223,318,GOOD_ROD,ANY,5,25,25,
223,318,GOOD_ROD,ANY,4,25,25,
223,318,GOOD_ROD,ANY,1,25,25,
223,130,SUPER_ROD,ANY,60,50,50,
223,340,SUPER_ROD,ANY,30,50,50,
223,319,SUPER_ROD,ANY,5,50,50,
223,319,SUPER_ROD,ANY,4,50,50,
223,319,SUPER_ROD,ANY,1,50,50,
224,451,WALK,ANY,20,36,36,
224,316,WALK,ANY,20,36,36,
224,285,WALK,MORNING,10,36,36,
224,285,WALK,MORNING,10,36,36,
224,451,WALK,ANY,10,36,36,
224,452,WALK,ANY,10,36,36,
224,317,WALK,ANY,5,36,36,
224,286,WALK,ANY,5,36,36,
224,317,WALK,ANY,4,36,36,
224,286,WALK,ANY,4,36,36,
224,317,WALK,ANY,1,36,36,
224,286,WALK,ANY,1,36,36,
224,451,SWARM,ANY,20,36,36,Swarm
224,285,WALK,DAY,10,36,36,
224,285,WALK,DAY,10,36,36,
224,285,WALK,NIGHT,10,36,36,
224,285,WALK,NIGHT,10,36,36,
224,286,RADAR,ANY,20,36,36,PokeRadar
224,215,WALK,ANY,10,36,36,Incense Burner (Hisuian form)
224,215,WALK,ANY,10,36,36,Incense Burner (Hisuian form)
224,211,SURF,ANY,30,40,40,Surfing + Incense Burner (Hisuian form)
224,194,SURF,ANY,60,40,40,
224,194,SURF,ANY,30,40,40,
224,195,SURF,ANY,5,40,40,
224,195,SURF,ANY,4,40,40,
224,195,SURF,ANY,1,40,40,
224,129,OLD_ROD,ANY,60,10,10,
224,339,OLD_ROD,ANY,30,10,10,
224,318,OLD_ROD,ANY,5,10,10,
224,318,OLD_ROD,ANY,4,10,10,
224,318,OLD_ROD,ANY,1,10,10,
224,129,GOOD_ROD,ANY,60,25,25,
224,339,GOOD_ROD,ANY,30,25,25,
224,318,GOOD_ROD,ANY,5,25,25,
224,318,GOOD_ROD,ANY,4,25,25,
224,318,GOOD_ROD,ANY,1,25,25,
224,130,SUPER_ROD,ANY,60,50,50,
224,340,SUPER_ROD,ANY,30,50,50,
224,319,SUPER_ROD,ANY,5,50,50,
224,319,SUPER_ROD,ANY,4,50,50,
224,319,SUPER_ROD,ANY,1,50,50,
225,201,WALK,ANY,20,25,25,
225,201,WALK,ANY,20,25,25,
225,201,WALK,MORNING,10,25,25,
225,201,WALK,MORNING,10,25,25,
225,201,WALK,ANY,10,25,25,
225,201,WALK,ANY,10,25,25,
225,201,WALK,ANY,5,25,25,
225,201,WALK,ANY,5,25,25,
225,201,WALK,ANY,4,25,25,
225,201,WALK,ANY,4,25,25,
225,201,WALK,ANY,1,25,25,
225,201,WALK,ANY,1,25,25,
225,201,SWARM,ANY,20,25,25,Swarm
225,201,WALK,DAY,10,25,25,
225,201,WALK,DAY,10,25,25,
225,201,WALK,NIGHT,10,25,25,
225,201,WALK,NIGHT,10,25,25,
225,201,RADAR,ANY,20,25,25,PokeRadar
225,201,WALK,ANY,10,25,25,Incense Burner
225,201,WALK,ANY,10,25,25,Incense Burner
227,201,WALK,ANY,20,25,25,
227,201,WALK,ANY,20,25,25,
227,201,WALK,MORNING,10,25,25,
227,201,WALK,MORNING,10,25,25,
227,201,WALK,ANY,10,25,25,
227,201,WALK,ANY,10,25,25,
227,201,WALK,ANY,5,25,25,
227,201,WALK,ANY,5,25,25,
227,201,WALK,ANY,4,25,25,
227,201,WALK,ANY,4,25,25,
227,201,WALK,ANY,1,25,25,
227,201,WALK,ANY,1,25,25,
227,201,SWARM,ANY,20,25,25,Swarm
227,201,WALK,DAY,10,25,25,
227,201,WALK,DAY,10,25,25,
227,201,WALK,NIGHT,10,25,25,
227,201,WALK,NIGHT,10,25,25,
227,201,RADAR,ANY,20,25,25,PokeRadar
227,201,WALK,ANY,10,25,25,Incense Burner
227,201,WALK,ANY,10,25,25,Incense Burner
228,201,WALK,ANY,20,25,25,
228,201,WALK,ANY,20,25,25,
228,201,WALK,MORNING,10,25,25,
228,201,WALK,MORNING,10,25,25,
228,201,WALK,ANY,10,25,25,
228,201,WALK,ANY,10,25,25,
228,201,WALK,ANY,5,25,25,
228,201,WALK,ANY,5,25,25,
228,201,WALK,ANY,4,25,25,
228,201,WALK,ANY,4,25,25,
228,201,WALK,ANY,1,25,25,
228,201,WALK,ANY,1,25,25,
228,201,SWARM,ANY,20,25,25,Swarm
228,201,WALK,DAY,10,25,25,
228,201,WALK,DAY,10,25,25,
228,201,WALK,NIGHT,10,25,25,
228,201,WALK,NIGHT,10,25,25,
228,201,RADAR,ANY,20,25,25,PokeRadar
228,201,WALK,ANY,10,25,25,Incense Burner
228,201,WALK,ANY,10,25,25,Incense Burner
229,201,WALK,ANY,20,25,25,
229,201,WALK,ANY,20,25,25,
229,201,WALK,MORNING,10,25,25,
229,201,WALK,MORNING,10,25,25,
229,201,WALK,ANY,10,25,25,
229,201,WALK,ANY,10,25,25,
229,201,WALK,ANY,5,25,25,
229,201,WALK,ANY,5,25,25,
229,201,WALK,ANY,4,25,25,
229,201,WALK,ANY,4,25,25,
229,201,WALK,ANY,1,25,25,
229,201,WALK,ANY,1,25,25,
229,201,SWARM,ANY,20,25,25,Swarm
229,201,WALK,DAY,10,25,25,
229,201,WALK,DAY,10,25,25,
229,201,WALK,NIGHT,10,25,25,
229,201,WALK,NIGHT,10,25,25,
229,201,RADAR,ANY,20,25,25,PokeRadar
229,201,WALK,ANY,10,25,25,Incense Burner
229,201,WALK,ANY,10,25,25,Incense Burner
230,201,WALK,ANY,20,25,25,
230,201,WALK,ANY,20,25,25,
230,201,WALK,MORNING,10,25,25,
230,201,WALK,MORNING,10,25,25,
230,201,WALK,ANY,10,25,25,
230,201,WALK,ANY,10,25,25,
230,201,WALK,ANY,5,25,25,
230,201,WALK,ANY,5,25,25,
230,201,WALK,ANY,4,25,25,
230,201,WALK,ANY,4,25,25,
230,201,WALK,ANY,1,25,25,
230,201,WALK,ANY,1,25,25,
230,201,SWARM,ANY,20,25,25,Swarm
230,201,WALK,DAY,10,25,25,
230,201,WALK,DAY,10,25,25,
230,201,WALK,NIGHT,10,25,25,
230,201,WALK,NIGHT,10,25,25,
230,201,RADAR,ANY,20,25,25,PokeRadar
230,201,WALK,ANY,10,25,25,Incense Burner
230,201,WALK,ANY,10,25,25,Incense Burner
231,201,WALK,ANY,20,25,25,
231,201,WALK,ANY,20,25,25,
231,201,WALK,MORNING,10,25,25,
231,201,WALK,MORNING,10,25,25,
231,201,WALK,ANY,10,25,25,
231,201,WALK,ANY,10,25,25,
231,201,WALK,ANY,5,25,25,
231,201,WALK,ANY,5,25,25,
231,201,WALK,ANY,4,25,25,
231,201,WALK,ANY,4,25,25,
231,201,WALK,ANY,1,25,25,
231,201,WALK,ANY,1,25,25,
231,201,SWARM,ANY,20,25,25,Swarm
231,201,WALK,DAY,10,25,25,
231,201,WALK,DAY,10,25,25,
231,201,WALK,NIGHT,10,25,25,
231,201,WALK,NIGHT,10,25,25,
231,201,RADAR,ANY,20,25,25,PokeRadar
231,201,WALK,ANY,10,25,25,Incense Burner
231,201,WALK,ANY,10,25,25,Incense Burner
232,201,WALK,ANY,20,25,25,
232,201,WALK,ANY,20,25,25,
232,201,WALK,MORNING,10,25,25,
232,201,WALK,MORNING,10,25,25,
232,201,WALK,ANY,10,25,25,
232,201,WALK,ANY,10,25,25,
232,201,WALK,ANY,5,25,25,
232,201,WALK,ANY,5,25,25,
232,201,WALK,ANY,4,25,25,
232,201,WALK,ANY,4,25,25,
232,201,WALK,ANY,1,25,25,
232,201,WALK,ANY,1,25,25,
232,201,SWARM,ANY,20,25,25,Swarm
232,201,WALK,DAY,10,25,25,
232,201,WALK,DAY,10,25,25,
232,201,WALK,NIGHT,10,25,25,
232,201,WALK,NIGHT,10,25,25,
232,201,RADAR,ANY,20,25,25,PokeRadar
232,201,WALK,ANY,10,25,25,Incense Burner
232,201,WALK,ANY,10,25,25,Incense Burner
233,201,WALK,ANY,20,25,25,
233,201,WALK,ANY,20,25,25,
233,201,WALK,MORNING,10,25,25,
233,201,WALK,MORNING,10,25,25,
233,201,WALK,ANY,10,25,25,
233,201,WALK,ANY,10,25,25,
233,201,WALK,ANY,5,25,25,
233,201,WALK,ANY,5,25,25,
233,201,WALK,ANY,4,25,25,
233,201,WALK,ANY,4,25,25,
233,201,WALK,ANY,1,25,25,
233,201,WALK,ANY,1,25,25,
233,201,SWARM,ANY,20,25,25,Swarm
233,201,WALK,DAY,10,25,25,
233,201,WALK,DAY,10,25,25,
233,201,WALK,NIGHT,10,25,25,
233,201,WALK,NIGHT,10,25,25,
233,201,RADAR,ANY,20,25,25,PokeRadar
233,201,WALK,ANY,10,25,25,Incense Burner
233,201,WALK,ANY,10,25,25,Incense Burner
234,201,WALK,ANY,20,25,25,
234,201,WALK,ANY,20,25,25,
234,201,WALK,MORNING,10,25,25,
234,201,WALK,MORNING,10,25,25,
234,201,WALK,ANY,10,25,25,
234,201,WALK,ANY,10,25,25,
234,201,WALK,ANY,5,25,25,
234,201,WALK,ANY,5,25,25,
234,201,WALK,ANY,4,25,25,
234,201,WALK,ANY,4,25,25,
234,201,WALK,ANY,1,25,25,
234,201,WALK,ANY,1,25,25,
234,201,SWARM,ANY,20,25,25,Swarm
234,201,WALK,DAY,10,25,25,
234,201,WALK,DAY,10,25,25,
234,201,WALK,NIGHT,10,25,25,
234,201,WALK,NIGHT,10,25,25,
234,201,RADAR,ANY,20,25,25,PokeRadar
234,201,WALK,ANY,10,25,25,Incense Burner
234,201,WALK,ANY,10,25,25,Incense Burner
235,201,WALK,ANY,20,25,25,
235,201,WALK,ANY,20,25,25,
235,201,WALK,MORNING,10,25,25,
235,201,WALK,MORNING,10,25,25,
235,201,WALK,ANY,10,25,25,
235,201,WALK,ANY,10,25,25,
235,201,WALK,ANY,5,25,25,
235,201,WALK,ANY,5,25,25,
235,201,WALK,ANY,4,25,25,
235,201,WALK,ANY,4,25,25,
235,201,WALK,ANY,1,25,25,
235,201,WALK,ANY,1,25,25,
235,201,SWARM,ANY,20,25,25,Swarm
235,201,WALK,DAY,10,25,25,
235,201,WALK,DAY,10,25,25,
235,201,WALK,NIGHT,10,25,25,
235,201,WALK,NIGHT,10,25,25,
235,201,RADAR,ANY,20,25,25,PokeRadar
235,201,WALK,ANY,10,25,25,Incense Burner
235,201,WALK,ANY,10,25,25,Incense Burner
236,201,WALK,ANY,20,25,25,
236,201,WALK,ANY,20,25,25,
236,201,WALK,MORNING,10,25,25,
236,201,WALK,MORNING,10,25,25,
236,201,WALK,ANY,10,25,25,
236,201,WALK,ANY,10,25,25,
236,201,WALK,ANY,5,25,25,
236,201,WALK,ANY,5,25,25,
236,201,WALK,ANY,4,25,25,
236,201,WALK,ANY,4,25,25,
236,201,WALK,ANY,1,25,25,
236,201,WALK,ANY,1,25,25,
236,201,SWARM,ANY,20,25,25,Swarm
236,201,WALK,DAY,10,25,25,
236,201,WALK,DAY,10,25,25,
236,201,WALK,NIGHT,10,25,25,
236,201,WALK,NIGHT,10,25,25,
236,201,RADAR,ANY,20,25,25,PokeRadar
236,201,WALK,ANY,10,25,25,Incense Burner
236,201,WALK,ANY,10,25,25,Incense Burner
237,201,WALK,ANY,20,25,25,
237,201,WALK,ANY,20,25,25,
237,201,WALK,MORNING,10,25,25,
237,201,WALK,MORNING,10,25,25,
237,201,WALK,ANY,10,25,25,
237,201,WALK,ANY,10,25,25,
237,201,WALK,ANY,5,25,25,
237,201,WALK,ANY,5,25,25,
237,201,WALK,ANY,4,25,25,
237,201,WALK,ANY,4,25,25,
237,201,WALK,ANY,1,25,25,
237,201,WALK,ANY,1,25,25,
237,201,SWARM,ANY,20,25,25,Swarm
237,201,WALK,DAY,10,25,25,
237,201,WALK,DAY,10,25,25,
237,201,WALK,NIGHT,10,25,25,
237,201,WALK,NIGHT,10,25,25,
237,201,RADAR,ANY,20,25,25,PokeRadar
237,201,WALK,ANY,10,25,25,Incense Burner
237,201,WALK,ANY,10,25,25,Incense Burner
238,201,WALK,ANY,20,25,25,
238,201,WALK,ANY,20,25,25,
238,201,WALK,MORNING,10,25,25,
238,201,WALK,MORNING,10,25,25,
238,201,WALK,ANY,10,25,25,
238,201,WALK,ANY,10,25,25,
238,201,WALK,ANY,5,25,25,
238,201,WALK,ANY,5,25,25,
238,201,WALK,ANY,4,25,25,
238,201,WALK,ANY,4,25,25,
238,201,WALK,ANY,1,25,25,
238,201,WALK,ANY,1,25,25,
238,201,SWARM,ANY,20,25,25,Swarm
238,201,WALK,DAY,10,25,25,
238,201,WALK,DAY,10,25,25,
238,201,WALK,NIGHT,10,25,25,
238,201,WALK,NIGHT,10,25,25,
238,201,RADAR,ANY,20,25,25,PokeRadar
238,201,WALK,ANY,10,25,25,Incense Burner
238,201,WALK,ANY,10,25,25,Incense Burner
239,201,WALK,ANY,20,25,25,
239,201,WALK,ANY,20,25,25,
239,201,WALK,MORNING,10,25,25,
239,201,WALK,MORNING,10,25,25,
239,201,WALK,ANY,10,25,25,
239,201,WALK,ANY,10,25,25,
239,201,WALK,ANY,5,25,25,
239,201,WALK,ANY,5,25,25,
239,201,WALK,ANY,4,25,25,
239,201,WALK,ANY,4,25,25,
239,201,WALK,ANY,1,25,25,
239,201,WALK,ANY,1,25,25,
239,201,SWARM,ANY,20,25,25,Swarm
239,201,WALK,DAY,10,25,25,
239,201,WALK,DAY,10,25,25,
239,201,WALK,NIGHT,10,25,25,
239,201,WALK,NIGHT,10,25,25,
239,201,RADAR,ANY,20,25,25,PokeRadar
239,201,WALK,ANY,10,25,25,Incense Burner
239,201,WALK,ANY,10,25,25,Incense Burner
240,201,WALK,ANY,20,25,25,
240,201,WALK,ANY,20,25,25,
240,201,WALK,MORNING,10,25,25,
240,201,WALK,MORNING,10,25,25,
240,201,WALK,ANY,10,25,25,
240,201,WALK,ANY,10,25,25,
240,201,WALK,ANY,5,25,25,
240,201,WALK,ANY,5,25,25,
240,201,WALK,ANY,4,25,25,
240,201,WALK,ANY,4,25,25,
240,201,WALK,ANY,1,25,25,
240,201,WALK,ANY,1,25,25,
240,201,SWARM,ANY,20,25,25,Swarm
240,201,WALK,DAY,10,25,25,
240,201,WALK,DAY,10,25,25,
240,201,WALK,NIGHT,10,25,25,
240,201,WALK,NIGHT,10,25,25,
240,201,RADAR,ANY,20,25,25,PokeRadar
240,201,WALK,ANY,10,25,25,Incense Burner
240,201,WALK,ANY,10,25,25,Incense Burner
241,201,WALK,ANY,20,25,25,
241,201,WALK,ANY,20,25,25,
241,201,WALK,MORNING,10,25,25,
241,201,WALK,MORNING,10,25,25,
241,201,WALK,ANY,10,25,25,
241,201,WALK,ANY,10,25,25,
241,201,WALK,ANY,5,25,25,
241,201,WALK,ANY,5,25,25,
241,201,WALK,ANY,4,25,25,
241,201,WALK,ANY,4,25,25,
241,201,WALK,ANY,1,25,25,
241,201,WALK,ANY,1,25,25,
241,201,SWARM,ANY,20,25,25,Swarm
241,201,WALK,DAY,10,25,25,
241,201,WALK,DAY,10,25,25,
241,201,WALK,NIGHT,10,25,25,
241,201,WALK,NIGHT,10,25,25,
241,201,RADAR,ANY,20,25,25,PokeRadar
241,201,WALK,ANY,10,25,25,Incense Burner
241,201,WALK,ANY,10,25,25,Incense Burner
242,201,WALK,ANY,20,25,25,
242,201,WALK,ANY,20,25,25,
242,201,WALK,MORNING,10,25,25,
242,201,WALK,MORNING,10,25,25,
242,201,WALK,ANY,10,25,25,
242,201,WALK,ANY,10,25,25,
242,201,WALK,ANY,5,25,25,
242,201,WALK,ANY,5,25,25,
242,201,WALK,ANY,4,25,25,
242,201,WALK,ANY,4,25,25,
242,201,WALK,ANY,1,25,25,
242,201,WALK,ANY,1,25,25,
242,201,SWARM,ANY,20,25,25,Swarm
242,201,WALK,DAY,10,25,25,
242,201,WALK,DAY,10,25,25,
242,201,WALK,NIGHT,10,25,25,
242,201,WALK,NIGHT,10,25,25,
242,201,RADAR,ANY,20,25,25,PokeRadar
242,201,WALK,ANY,10,25,25,Incense Burner
242,201,WALK,ANY,10,25,25,Incense Burner
243,201,WALK,ANY,20,25,25,
243,201,WALK,ANY,20,25,25,
243,201,WALK,MORNING,10,25,25,
243,201,WALK,MORNING,10,25,25,
243,201,WALK,ANY,10,25,25,
243,201,WALK,ANY,10,25,25,
243,201,WALK,ANY,5,25,25,
243,201,WALK,ANY,5,25,25,
243,201,WALK,ANY,4,25,25,
243,201,WALK,ANY,4,25,25,
243,201,WALK,ANY,1,25,25,
243,201,WALK,ANY,1,25,25,
243,201,SWARM,ANY,20,25,25,Swarm
243,201,WALK,DAY,10,25,25,
243,201,WALK,DAY,10,25,25,
243,201,WALK,NIGHT,10,25,25,
243,201,WALK,NIGHT,10,25,25,
243,201,RADAR,ANY,20,25,25,PokeRadar
243,201,WALK,ANY,10,25,25,Incense Burner
243,201,WALK,ANY,10,25,25,Incense Burner
244,67,WALK,ANY,20,59,59,
244,42,WALK,ANY,20,59,59,
244,75,WALK,MORNING,10,59,59,
244,308,WALK,MORNING,10,59,59,
244,297,WALK,ANY,10,59,59,
244,444,WALK,ANY,10,59,59,
244,112,WALK,ANY,5,59,59,
244,208,WALK,ANY,5,59,59,
244,112,WALK,ANY,4,59,59,
244,208,WALK,ANY,4,59,59,
244,112,WALK,ANY,1,59,59,
244,208,WALK,ANY,1,59,59,
244,75,SWARM,ANY,20,59,59,Swarm
244,75,WALK,DAY,10,59,59,
244,308,WALK,DAY,10,59,59,
244,75,WALK,NIGHT,10,59,59,
244,308,WALK,NIGHT,10,59,59,
244,208,RADAR,ANY,20,59,59,PokeRadar
244,76,WALK,ANY,10,59,59,Incense Burner (Alolan form)
244,76,WALK,ANY,10,59,59,Incense Burner (Alolan form)
245,208,WALK,ANY,20,59,59,
245,82,WALK,ANY,20,59,59,
245,75,WALK,MORNING,10,59,59,
245,64,WALK,MORNING,10,59,59,
245,108,WALK,ANY,10,59,59,
245,42,WALK,ANY,10,59,59,
245,105,WALK,ANY,5,59,59,
245,444,WALK,ANY,5,59,59,
245,105,WALK,ANY,4,59,59,
245,444,WALK,ANY,4,59,59,
245,105,WALK,ANY,1,59,59,
245,444,WALK,ANY,1,59,59,
245,75,SWARM,ANY,20,59,59,Swarm
245,75,WALK,DAY,10,59,59,
245,64,WALK,DAY,10,59,59,
245,75,WALK,NIGHT,10,59,59,
245,64,WALK,NIGHT,10,59,59,
245,444,RADAR,ANY,20,59,59,PokeRadar
245,76,WALK,ANY,10,59,59,Incense Burner (Alolan form)
245,76,WALK,ANY,10,59,59,Incense Burner (Alolan form)
246,184,WALK,ANY,20,59,59,
246,419,WALK,ANY,20,59,59,
246,75,WALK,MORNING,10,59,59,
246,303,WALK,MORNING,10,59,59,
246,302,WALK,ANY,10,59,59,
246,87,WALK,ANY,10,59,59,
246,42,WALK,ANY,5,59,59,
246,444,WALK,ANY,5,59,59,
246,42,WALK,ANY,4,59,59,
246,444,WALK,ANY,4,59,59,
246,42,WALK,ANY,1,59,59,
246,444,WALK,ANY,1,59,59,
246,75,SWARM,ANY,20,59,59,Swarm
246,75,WALK,DAY,10,59,59,
246,303,WALK,DAY,10,59,59,
246,75,WALK,NIGHT,10,59,59,
246,303,WALK,NIGHT,10,59,59,
246,444,RADAR,ANY,20,59,59,PokeRadar
246,76,WALK,ANY,10,59,59,Incense Burner (Alolan form)
246,76,WALK,ANY,10,59,59,Incense Burner (Alolan form)
246,80,SURF,ANY,30,60,60,Surfing + Incense Burner (Galarian form)
246,419,SURF,ANY,60,60,60,
246,419,SURF,ANY,30,60,60,
246,42,SURF,ANY,5,60,60,
246,42,SURF,ANY,4,60,60,
246,42,SURF,ANY,1,60,60,
246,129,OLD_ROD,ANY,60,10,10,
246,129,OLD_ROD,ANY,30,10,10,
246,129,OLD_ROD,ANY,5,10,10,
246,129,OLD_ROD,ANY,4,10,10,
246,129,OLD_ROD,ANY,1,10,10,
246,129,GOOD_ROD,ANY,60,25,25,
246,129,GOOD_ROD,ANY,30,25,25,
246,129,GOOD_ROD,ANY,5,25,25,
246,129,GOOD_ROD,ANY,4,25,25,
246,129,GOOD_ROD,ANY,1,25,25,
246,130,SUPER_ROD,ANY,60,50,50,
246,130,SUPER_ROD,ANY,30,50,50,
246,130,SUPER_ROD,ANY,5,50,50,
246,130,SUPER_ROD,ANY,4,50,50,
246,130,SUPER_ROD,ANY,1,50,50,
247,184,WALK,ANY,20,59,59,
247,419,WALK,ANY,20,59,59,
247,75,WALK,MORNING,10,59,59,
247,67,WALK,MORNING,10,59,59,
247,308,WALK,ANY,10,59,59,
247,87,WALK,ANY,10,59,59,
247,42,WALK,ANY,5,59,59,
247,444,WALK,ANY,5,59,59,
247,42,WALK,ANY,4,59,59,
247,444,WALK,ANY,4,59,59,
247,42,WALK,ANY,1,59,59,
247,444,WALK,ANY,1,59,59,
247,75,SWARM,ANY,20,59,59,Swarm
247,75,WALK,DAY,10,59,59,
247,67,WALK,DAY,10,59,59,
247,75,WALK,NIGHT,10,59,59,
247,67,WALK,NIGHT,10,59,59,
247,444,RADAR,ANY,20,59,59,PokeRadar
247,76,WALK,ANY,10,59,59,Incense Burner (Alolan form)
247,76,WALK,ANY,10,59,59,Incense Burner (Alolan form)
247,80,SURF,ANY,30,60,60,Surfing + Incense Burner (Galarian form)
247,364,SURF,ANY,60,60,60,
247,87,SURF,ANY,30,60,60,
247,131,SURF,ANY,5,60,60,
247,131,SURF,ANY,4,60,60,
247,131,SURF,ANY,1,60,60,
247,129,OLD_ROD,ANY,60,10,10,
247,129,OLD_ROD,ANY,30,10,10,
247,129,OLD_ROD,ANY,5,10,10,
247,129,OLD_ROD,ANY,4,10,10,
247,129,OLD_ROD,ANY,1,10,10,
247,129,GOOD_ROD,ANY,60,25,25,
247,129,GOOD_ROD,ANY,30,25,25,
247,129,GOOD_ROD,ANY,5,25,25,
247,129,GOOD_ROD,ANY,4,25,25,
